,BPR,PR_fan,PR_LC,PR_HC,T4,eta_fan,eta_LC,eta_HC,eta_B,eta_HT,eta_LT,thrust,TSFC,error
36,5.304632782936096,1.454857301712036,1.7299954891204834,11.328842878341675,1377.9070854187012,0.8584065556526184,0.8664428961277008,0.8476288521289825,0.9545573386549949,0.8726105904579162,0.910733653306961,105.16931818120509,10.177501631371214,0.14268263757569424
37,5.92276132106781,1.5717342376708985,1.7494691848754882,8.882326602935791,1476.9486963748932,0.9395032346248626,0.9044722092151642,0.9184502267837524,0.9771995896100998,0.8693976199626923,0.9342711400985717,112.93682411995059,9.172907617085109,0.16543157562880523
38,5.99405974149704,2.4678070545196533,1.681586217880249,9.649697303771973,1648.7809598445892,0.9451286494731903,0.827098376750946,0.8779662692546844,0.9767035123705864,0.893212023973465,0.9393511605262757,157.1262638783992,9.19063901256195,0.22001766453733956
39,5.569518208503723,2.1227201223373413,1.5772459030151367,8.918039619922638,1679.0731728076935,0.9443140029907227,0.8721214425563812,0.92918776512146,0.9722856137156486,0.9304141199588776,0.9431790959835052,149.58998487275076,8.98990548045104,0.19480420272870877
40,5.279857635498047,2.4667657136917116,1.9957510948181152,10.221505284309387,1331.2811434268951,0.8910974502563476,0.9071335983276367,0.9172073984146117,0.9757716700434684,0.9269697284698486,0.9226145339012146,170.48110776532488,9.520218410687422,0.24736241348260693
41,5.203364253044128,1.5324190616607667,1.5962796688079834,11.839979410171509,1451.8036723136902,0.9259543776512146,0.85059304356575,0.9013695561885833,0.9665567424893379,0.871830735206604,0.9526204299926757,115.07600631064396,9.07910338267691,0.15426781350859906
42,5.367370843887329,1.7899478912353515,1.606425905227661,13.836697340011597,1697.2139060497284,0.8578117609024047,0.8581981790065765,0.8486816430091858,0.9719711166620254,0.9015108501911163,0.8816638243198395,132.63362443139914,10.110382700331398,0.09390395956078428
43,5.482810139656067,2.0080095529556274,1.3984325885772706,12.419683933258057,1458.2567691802979,0.8516165018081665,0.8674189519882202,0.8609212124347686,0.9589729520678519,0.9193409478664398,0.963729543685913,146.13300324433374,9.483165062445385,0.16767493422852797
44,5.016794443130493,1.489873504638672,1.9211112022399903,12.1876859664917,1605.4939806461334,0.922857367992401,0.873138530254364,0.8825061285495758,0.960955005288124,0.9477812623977661,0.8829773616790771,121.87354546704691,10.17552635725286,0.09291820482363244
45,5.1076231598854065,1.341613507270813,1.5923020362854003,14.13108617067337,1376.513409614563,0.9340307176113128,0.8202034127712249,0.9009532475471496,0.9726677158474922,0.9145149326324462,0.9113387179374695,105.01769320261234,9.249966631368673,0.18959248420872224
46,5.331273019313812,1.5390594244003295,1.7798668384552,9.164373278617859,1534.9876761436462,0.9194874644279479,0.8278816056251526,0.9148004376888275,0.952521638572216,0.9132505929470062,0.9603410613536835,120.89692748525482,10.116775819349346,0.0983102510188997
47,5.85165399312973,2.452147674560547,1.9680110931396484,8.258675813674927,1637.8660380840302,0.8707124650478363,0.8764446806907654,0.8887955093383788,0.974060442149639,0.9165073728561401,0.9575657260417938,158.86903913879843,9.563979088791486,0.21008022310606644
48,5.427832782268524,1.9405384063720703,1.5447122573852539,11.573903143405914,1783.0085933208466,0.9437777578830718,0.8763801646232605,0.8484426522254943,0.9730661043524742,0.8818226850032806,0.9662811589241027,142.86016636239057,9.909630507391427,0.14270800643531592
49,5.371438562870026,2.250898599624634,1.6332316875457764,13.581310153007507,1747.777807712555,0.9095228314399719,0.8366440486907959,0.9173981034755706,0.9524971097707748,0.9209171211719512,0.9236744713783264,163.5272319766156,9.53300582672538,0.22277819043657351
50,5.091451585292816,2.0793251276016234,1.2549325942993164,8.234099984169006,1392.9057598114014,0.9063007652759552,0.895404977798462,0.8413786733150482,0.9729799625277519,0.8604383623600006,0.9148014080524445,121.98539436800411,10.036146948880067,0.09625517862592455
51,5.663384675979614,1.3184410810470581,1.801799201965332,12.371607482433319,1691.7618989944458,0.931630676984787,0.9150611114501953,0.8401421451568604,0.9726756551861763,0.943248108625412,0.969887591600418,112.34790072214432,11.460234944898192,0.09671583351797122
52,5.072515606880188,1.8855201482772828,1.8591032028198242,8.729180574417114,1552.5312900543213,0.8969153821468353,0.8352982175350189,0.889782621860504,0.9591191324591636,0.9431114172935485,0.8975781273841857,127.48824774643627,10.079070041962835,0.07653184797710254
53,5.27246218919754,1.3385205268859863,1.5450929164886475,12.482789099216461,1429.888653755188,0.9334221959114074,0.8324229073524475,0.9352297568321227,0.9759568819403648,0.8785006141662598,0.9335606586933136,106.42968260725829,9.84141190808831,0.1613601751920633
54,5.371898531913757,1.7334991931915282,1.5482657909393311,11.488708019256592,1779.3209731578827,0.8844190716743469,0.8619516980648041,0.9346457326412201,0.9688677686452866,0.9236642396450042,0.9114863288402557,139.13936728140092,11.019553439717852,0.07674214097849817
55,5.147846937179565,1.6753361701965332,1.7362627983093262,12.408591389656067,1673.240888118744,0.8852750539779662,0.9133695316314697,0.86028369307518,0.9615971422195434,0.9138721859455108,0.8987793695926666,128.9524367759622,10.042797816000089,0.08268681794554761
56,5.269843757152557,1.3428827285766602,1.9781199455261231,11.190776884555817,1756.392228603363,0.8793073058128357,0.8249181342124938,0.8697322750091553,0.9749282896518707,0.8726852452754974,0.9064700853824615,117.22661726984494,12.435138453392005,0.1177025129552433
57,5.680180907249451,1.628107762336731,1.3256374835968017,11.64325761795044,1542.6735758781433,0.9343985259532928,0.8957578372955323,0.8993260765075684,0.9602034798264503,0.9101456558704376,0.9649950397014617,123.19448164417531,9.537482081105324,0.10845663387950832
58,5.571493744850159,1.487137508392334,1.7349257946014403,11.859672784805298,1498.022872209549,0.9301062464714049,0.8735716474056244,0.8402737820148468,0.9678017622232437,0.9036378121376037,0.8873455119132996,111.84609010542373,9.290410962589462,0.1580027894437075
59,5.977784276008606,2.152259683609009,1.3253440380096435,13.894745230674744,1779.5993566513062,0.894936579465866,0.8534998428821563,0.9141393208503723,0.9735829928517341,0.9580618536472321,0.8876181375980378,147.94031173289522,9.069480115654395,0.19456497854073443
60,5.1174479722976685,2.267718052864075,1.990512990951538,11.512032985687256,1407.514202594757,0.9216921985149383,0.8938621771335602,0.9299977684020996,0.9652099972963333,0.903252271413803,0.9093717467784881,165.5746559947011,9.445340452767077,0.23425896085340908
61,5.524492084980011,2.0219683408737184,1.5085716724395752,8.952475905418396,1516.0921096801758,0.8840187132358551,0.8321211528778076,0.9198084795475006,0.9536710134148597,0.9115624701976776,0.9425474894046784,134.67933902868685,9.268789728169214,0.13329826303035164
62,5.778955638408661,1.4353293180465698,1.4972649574279786,11.589299440383911,1610.2780282497406,0.933661824464798,0.8668416333198548,0.9352427923679352,0.9860330212116242,0.8973711884021759,0.9324260842800141,118.42443425265638,10.551341839386868,0.08488380477655111
63,5.321191072463989,1.9775214195251465,1.9041561603546142,10.659336149692535,1503.8246393203735,0.9152993857860565,0.9010282051563263,0.9293816947937011,0.9845122891664505,0.8662817096710205,0.8770672988891601,144.26282292146755,9.029158519961262,0.1825524995867602
64,5.995782494544983,2.020731806755066,1.242346316576004,14.860770344734192,1349.4428277015686,0.8508644728921354,0.9156443011760712,0.9323130095005034,0.9942647609114647,0.8886346167325974,0.8719163280725479,139.24429713449913,9.038983640222611,0.17795925410271393
65,5.312790930271149,2.269649529457092,1.340380859375,8.210561903193593,1748.8704800605774,0.8974173009395598,0.898969532251358,0.8452253808826208,0.9736849650740623,0.8658987706899642,0.9658049237728119,150.61988842980278,10.068046402135131,0.16918734520505008
